id,text,word_count,dialect,source
SASAK_SENT_007754,"Sengaq tiang yakin gati bahwe leq seantero dunie, kematean dait kehidupan, malaekat dait penguase dait anceman-anceman saq araq eraq; atao kekuatan-kekuatan saq lainne;",23,general,alkitab_sasak_Rom_8_38
SASAK_SENT_007755,"saq araq leq langit atao leq bawaq gumi atao endah hal-hal napi doang saq lain, selapuqne ndeq gen bau misahang kasih Allah leq ite, maraq saq sampun tenyatayang leq dalem Deside Isa Almasih, Junjungante Saq Mulie.",36,general,alkitab_sasak_Rom_8_39
SASAK_SENT_007756,Napi saq tiang ucapang niki kenaq sengaq tiang ngeraos leq arepan Almasih.,12,general,alkitab_sasak_Rom_9_1
SASAK_SENT_007757,"Tiang ndeq beduste, ate nurani tiang saq tebimbing siq Roh Suci ngeyakinang tiang endah napi saq tiang sampeang niki kenaq.",20,general,alkitab_sasak_Rom_9_1
SASAK_SENT_007758,Aten tiang sedih gati dait menderite gati,7,general,alkitab_sasak_Rom_9_2
SASAK_SENT_007759,"lantaran semeton-semeton tiang saq sebangse kance tiang, nike bangse Israel.",10,general,alkitab_sasak_Rom_9_3
SASAK_SENT_007760,Sengaq umaq ie pade tiang mesaq rede tekutuk siq Allah dait tekelin leman Almasih.,14,general,alkitab_sasak_Rom_9_3
SASAK_SENT_007761,"Ie pade dengan-dengan saq tepileq siq Allah dait tejariang bije-bije dowe-Ne, Ie nyatayang kemuliean-Ne tipaq ie pade dait ngaraqang perjanjian-perjanjian kance ie pade dait ngebeng ie pade Hukum Taurat.",29,general,alkitab_sasak_Rom_9_4
SASAK_SENT_007762,"Ie pade teprentahang siq Allah berembe entan beribadah, dait ie pade sampun nerimaq janji-janji-Ne.",14,general,alkitab_sasak_Rom_9_4
SASAK_SENT_007763,Ie pade keturunan leman leluhurte.,5,general,alkitab_sasak_Rom_9_5
SASAK_SENT_007764,Secare jasmani Almasih asalne leman bangse ie pade.,8,general,alkitab_sasak_Rom_9_5
SASAK_SENT_007765,Ie atasan malik leman selapuqne.,5,general,alkitab_sasak_Rom_9_5
SASAK_SENT_007766,Ie Allah saq harus tepuji jangke selaeq-laeqne.,7,general,alkitab_sasak_Rom_9_5
SASAK_SENT_007767,Laguq Manik Allah ndeq mungkin gagal; ndeqne selapuq dengan saq asalne leman Israel nike dengan Israel.,16,general,alkitab_sasak_Rom_9_6
SASAK_SENT_007768,"Ndeqne selapuq keturunan Ibrahim nike bije-bije Ibrahim, sengaq Manik Allah tipaq Ibrahim, ""Cume keturunan Ishak doang saq gen tesebut keturunande.""",20,general,alkitab_sasak_Rom_9_7
SASAK_SENT_007769,Nike artine bahwe keturunan Ibrahim saq jari bije-bije dowen Allah cume keturunanne saq tebijeang lantaran janji Allah.,17,general,alkitab_sasak_Rom_9_8
SASAK_SENT_007770,"Sengaq maraq niki janji Allah nike, ""Leq waktu saq tetentuang, Tiang gen tulak, dait Sarah gen bedowe bije mame.""",19,general,alkitab_sasak_Rom_9_9
SASAK_SENT_007771,"Dait niki endah: Ribkah bijeang due bije mame leman sopoq amaq, Ishak leluhurte.",13,general,alkitab_sasak_Rom_9_10
SASAK_SENT_007772,"Sendeqman kedue bije nike tebijeang, Allah sampun nentuang pileqan-Ne, adeq rencane-Ne mengenai sai saq Ie pileq tetep berlaku.",18,general,alkitab_sasak_Rom_9_11
SASAK_SENT_007773,"Sengaq leq waktu kedue bije Ribkah nike ndeqman tao ngelaksaneang napi-napi saq solah atao saq jahat,",16,general,alkitab_sasak_Rom_9_11
SASAK_SENT_007774,"Allah sampun bemanik tipaq Ribkah, ""Saq beleqan gen jari pelayan saq kodeqan.""",12,general,alkitab_sasak_Rom_9_12
SASAK_SENT_007775,"Leq dalem Kitab Suci tetulis Allah bemanik maraq niki, ""Yakub Tiang kasihin laguq Esau Tiang meriq.""",16,general,alkitab_sasak_Rom_9_13
SASAK_SENT_007776,Napi kesimpulante mangkin?,3,general,alkitab_sasak_Rom_9_14
SASAK_SENT_007777,Allah nenten adil?,3,general,alkitab_sasak_Rom_9_14
SASAK_SENT_007778,Ndeqne mungkin!,2,general,alkitab_sasak_Rom_9_14
SASAK_SENT_007779,"Sengaq Allah bemanik tipaq Musa, ""Tiang gen nyatayang rahmat tipaq dengan saq Tiang suke nyatayang rahmat, dait Tiang gen nyatayang belas kasihan tipaq dengan saq Tiang suke nyatayang belas kasihan.""",30,general,alkitab_sasak_Rom_9_15
SASAK_SENT_007780,"Jari, keputusan Allah nike nenten teicanin lantaran kemeleq manusie atao usahe manusie, laguq menurut rahmat Allah.",16,general,alkitab_sasak_Rom_9_16
SASAK_SENT_007781,"Sengaq leq dalem Kitab Suci tetulis, ""Allah bemanik tipaq raje Mesir, 'Tiang jariang side raje siq sopoq maksut niki, adeq langan side Tiang nyatayang kekuasean dait miaq aran Tiang kesohor leq seantero dunie.'""",33,general,alkitab_sasak_Rom_9_17
SASAK_SENT_007782,"Jari, Allah nyatayang rahmat-Ne tipaq sopoq dengan, lamun Allah kayunang hal nike.",12,general,alkitab_sasak_Rom_9_18
SASAK_SENT_007783,"Dait Allah miaq dengan jari pagah, lamun Allah kayunang hal nike endah.",12,general,alkitab_sasak_Rom_9_18
SASAK_SENT_007784,"Nah, side pade gen bebase leq tiang, ""Lamun maraq nike kembeq Allah masih nyalahang manusie?",15,general,alkitab_sasak_Rom_9_19
SASAK_SENT_007785,"Tekan ndeq araq sopoq dengan juaq saq bau halangin pekayunan Allah?""",11,general,alkitab_sasak_Rom_9_19
SASAK_SENT_007786,"Laguq side pade, side pade cume manusie biase, dait side pade ndeq patut nimbal tipaq Allah!",16,general,alkitab_sasak_Rom_9_20
SASAK_SENT_007787,"Napi bau barang saq tepiaq beketuan leq dengan saq miaq, ""Kembeq side piaq tiang maraq niki?""",16,general,alkitab_sasak_Rom_9_20
SASAK_SENT_007788,Napi dengan saq miaq kemeq nike ndeq bedowe hak miaq tanaq malit nike semele angenne?,15,general,alkitab_sasak_Rom_9_21
SASAK_SENT_007789,"Leman sebongkah tanaq malit, dengan nike berhak miaq due macem rue: Saq sopoq tekadu jari tujuan saq mulie, dait saq sopoqne malik tekadu jari tujuan biase.",26,general,alkitab_sasak_Rom_9_21
SASAK_SENT_007790,Maraq nike endah napi saq tecipteang siq Allah.,8,general,alkitab_sasak_Rom_9_22
SASAK_SENT_007791,Allah nyatayang murke-Ne dait nyatayang kekuasean-Ne.,6,general,alkitab_sasak_Rom_9_22
SASAK_SENT_007792,Laguq Allah endah sabar tipaq ie pade saq harus tehukum lantaran perbuatanne miaq Allah jari murke.,16,general,alkitab_sasak_Rom_9_22
SASAK_SENT_007793,"Malahan Allah sabar jari nyatayang kesugihan dait kesolahan-Ne saq belimpah-limpah tipaq dengan-dengan saq Ie kasihin, saq sampun Ie siepang sendeqmanne jari nerimaq kemuliean-Ne,",23,general,alkitab_sasak_Rom_9_23
SASAK_SENT_007794,"termasuk ite saq sampun temanikang siq Allah, ndeqne leman bangse Yahudi doang, laguq leman bangse-bangse lain endah.",17,general,alkitab_sasak_Rom_9_24
SASAK_SENT_007795,"Sengaq leq dalem kitab Nabi Hosea, Allah bemanik, ""Dengan-dengan saq ndeq dowen Tiang, gen Tiang sebut 'Bije-bije dowen Tiang'.",19,general,alkitab_sasak_Rom_9_25
SASAK_SENT_007796,"Bangse saq ndeq Tiang kasihin, gen Tiang sebut 'Kekasih Tiang'.",10,general,alkitab_sasak_Rom_9_25
SASAK_SENT_007797,"Dait leq taoq leq mbe tebadaq tipaq dengan, 'Side pade ndeqne dengan-dengan dowen Tiang', gen tesebut, 'Bije-bije dowen Allah saq idup.'""",21,general,alkitab_sasak_Rom_9_26
SASAK_SENT_007798,"Nabi Yesaya endah bebase secare tegas mengenai bangse Israel, ""Timaq jumlah bangse Israel nike maraq geres leq segare, cume sekediq doang saq gen selamet;",24,general,alkitab_sasak_Rom_9_27
SASAK_SENT_007799,"sengaq Tuhan gen gelis ngukum selapuq isi dunie, adil dait sempurne.""",11,general,alkitab_sasak_Rom_9_28
SASAK_SENT_007800,"Yesaya endah bebase maraq niki, ""Seandene Tuhan penguase alam semeste ndeq ngadeqang ite keturunan, pasti ite selapuq sampun maraq Sodom dait Gomora.""",22,general,alkitab_sasak_Rom_9_29
SASAK_SENT_007801,"Jari, kesimpulanne: Bangse-bangse lain saq ndeq uwah berusahe adeqne jari kenaq leq arepan Allah, mangkin tejariang kenaq leq arepan Allah sehingge hubungan ie pade kance Allah jari solah malik langan iman ie pade.",33,general,alkitab_sasak_Rom_9_30
SASAK_SENT_007802,Sebalikne dengan-dengan Yahudi tetep berusahe taat leq hukum adeq tejariang kenaq leq arepan Allah.,14,general,alkitab_sasak_Rom_9_31
SASAK_SENT_007803,Laguq malahan ie pade ndeq berhasil.,6,general,alkitab_sasak_Rom_9_31
SASAK_SENT_007804,Kembeq ie pade ndeq berhasil?,5,general,alkitab_sasak_Rom_9_32
SASAK_SENT_007805,"Sengaq ie pade ngelaksaneang hal nike ndeqne lantaran beriman tipaq Allah, laguq siq usahene mesaq.",15,general,alkitab_sasak_Rom_9_32
SASAK_SENT_007806,"Make ie pade geriq kedantuk leq ""Batu Sandungan"".",8,general,alkitab_sasak_Rom_9_32
SASAK_SENT_007807,"Mengenai batu nike tetulis leq Kitab Suci maraq niki, ""Perhatiang niki: Leq Sion sampun Tiang toloq sopoq batu saq gen miaq dengan kedampes; sopoq batu saq miaq dengan geriq.",29,general,alkitab_sasak_Rom_9_33
SASAK_SENT_007808,"Laguq dengan saq percaye leq Ie, ndeq gen teperilaq.""",9,general,alkitab_sasak_Rom_9_33
SASAK_SENT_007809,Semeton senamian!,2,general,alkitab_sasak_Rom_10_1
SASAK_SENT_007810,Tiang melet gati adeq bangse tiang endah teselametang.,8,general,alkitab_sasak_Rom_10_1
SASAK_SENT_007811,Dait tiang tetu-tetu do'eang ie pade tipaq Allah.,8,general,alkitab_sasak_Rom_10_1
SASAK_SENT_007812,Tiang bau ngebeng kesaksian bahwe setetune ie pade semanget gati ngawule leq Allah.,13,general,alkitab_sasak_Rom_10_2
SASAK_SENT_007813,Laguq semangetne nike ndeq tedasarang siq pengertian saq kenaq.,9,general,alkitab_sasak_Rom_10_2
SASAK_SENT_007814,Ie pade ndeq nenaoq berembe adeqne jari kenaq leq arepan Allah sehingge hubungan ie pade kance Allah jari solah malik.,20,general,alkitab_sasak_Rom_10_3
SASAK_SENT_007815,"Dait lantaran ie pade cume boyaq siq carene mesaq adeqne jari kenaq leq arepan Allah, lantaran hal nike ie pade ndeq patuh leq care saq teicanin siq Allah saq jariang manusie kenaq leq arepan-Ne.",34,general,alkitab_sasak_Rom_10_3
SASAK_SENT_007816,Sengaq Almasih nike tujuan leman Hukum Taurat.,7,general,alkitab_sasak_Rom_10_4
SASAK_SENT_007817,"Jari, sebilang dengan saq percaye tipaq Almasih tejariang kenaq leq arepan Allah.",12,general,alkitab_sasak_Rom_10_4
SASAK_SENT_007818,"Tetulis siq Musa bahwe dengan saq tejariang kenaq leq arepan Allah sehingge hubunganne kance Allah jari solah malik atas dasar Hukum Taurat, ""Dengan nike gen idup siq ketaatanne leq Hukum Taurat nike.""",32,general,alkitab_sasak_Rom_10_5
SASAK_SENT_007819,"Laguq dengan saq tejariang kenaq leq arepan Allah langan iman tipaq Allah, dalem Kitab Suci tetulis maraq niki, ""Ndaq side bebase leq dalem angende, 'Sai saq gen taek ojok sorge?' (artine jauq Almasih turun),",34,general,alkitab_sasak_Rom_10_6
SASAK_SENT_007820,"atao, 'Sai saq gen turun ojok jurang maut?' (artine saq ngangkat Almasih taek leman ninggal).""",15,general,alkitab_sasak_Rom_10_7
SASAK_SENT_007821,"Maksutne maraq niki, ""Berite leman Allah nike rapet gati leq side; leq biwihde dait dalem atende."" Nike berite leman Allah mengenai iman saq tiang sebarang.",25,general,alkitab_sasak_Rom_10_8
SASAK_SENT_007822,"Sengaq lamun side ngaku kadu biwihde bahwe, Deside Isa nike Junjungan Saq Mulie, dait percaye leq dalem atende bahwe Allah sampun ngidupang Deside Isa Almasih leman ninggal, make side gen selamet.",31,general,alkitab_sasak_Rom_10_9
SASAK_SENT_007823,Sengaq siq atene dengan percaye sehingge Allah nerimaq ie jari dengan saq tejariang kenaq leq arepan Allah sehingge hubunganne kance Ie jari solah malik.,24,general,alkitab_sasak_Rom_10_10
SASAK_SENT_007824,Dait siq biwihne dengan ngaku dait ie gen teselametang.,9,general,alkitab_sasak_Rom_10_10
SASAK_SENT_007825,"Leq dalem Kitab Suci tetulis, ""Dengan saq percaye leq Ie ndeq gen teperilaq.""",13,general,alkitab_sasak_Rom_10_11
SASAK_SENT_007826,"Nike berlaku tipaq selapuq dengan, sengaq ndeq araq bedene antare dengan Yahudi kance dengan bangse-bangse lain.",16,general,alkitab_sasak_Rom_10_12
SASAK_SENT_007827,"Allah saq sopoq nike, Tuhan umaq selapuq dengan.",8,general,alkitab_sasak_Rom_10_12
SASAK_SENT_007828,Ie ngicanin berkah saq belimpah-limpah tipaq selapuq dengan saq nunas leq Ie.,12,general,alkitab_sasak_Rom_10_12
SASAK_SENT_007829,Sengaq dengan Yahudi atao dengan bangse-bangse lain ndeq araq bedene.,10,general,alkitab_sasak_Rom_10_12
SASAK_SENT_007830,"Tuhan saq pade umaq selapuq manusie, Ie ngicanin berkah saq belimpah-limpah tipaq selapuq dengan saq tunas leq Ie.",18,general,alkitab_sasak_Rom_10_12
SASAK_SENT_007831,"Dalem Kitab Suci tetulis, ""Selapuq dengan saq ngempoh pesengan Tuhan gen teselametang.""",12,general,alkitab_sasak_Rom_10_13
SASAK_SENT_007832,Laguq berembe dengan bau ngempoh Ie lamun ie pade ndeq percaye?,11,general,alkitab_sasak_Rom_10_14
SASAK_SENT_007833,Dait berembe ie pade bau percaye leq Ie lamun ie pade ndeqman dengah berite mengenai Ie?,16,general,alkitab_sasak_Rom_10_14
SASAK_SENT_007834,Terus berembe ie pade bau dengah berite mengenai Ie lamun ndeq araq dengan saq nyampeang tipaq ie pade?,18,general,alkitab_sasak_Rom_10_14
SASAK_SENT_007835,Dait berembe dengan bau nyampeang berite mengenai Ie lamun ie pade ndeq teutus?,13,general,alkitab_sasak_Rom_10_15
SASAK_SENT_007836,"Leq dalem Kitab Suci tetulis maraq niki, ""Berembe solahne kedatengan dengan-dengan saq jauq Kabar Solah!""",15,general,alkitab_sasak_Rom_10_15
SASAK_SENT_007837,Laguq ndeqne selapuq dengan Yahudi nerimaq Kabar Solah nike.,9,general,alkitab_sasak_Rom_10_16
SASAK_SENT_007838,"Sengaq maraq basen Yesaya, ""Tuhan, sai saq percaye leq berite saq tiang sampeang niki?""",14,general,alkitab_sasak_Rom_10_16
SASAK_SENT_007839,"Keranaq nike, dengan-dengan jari beriman sengaq ie pade dengah berite.",10,general,alkitab_sasak_Rom_10_17
SASAK_SENT_007840,Dait berite nike tedengah sengaq araq dengan saq nyampeang manik Almasih.,11,general,alkitab_sasak_Rom_10_17
SASAK_SENT_007841,Laguq tiang beketuan: Napi tetu ie pade ndeqman dengah berite nike?,11,general,alkitab_sasak_Rom_10_18
SASAK_SENT_007842,Pasti sampun!,2,general,alkitab_sasak_Rom_10_18
SASAK_SENT_007843,"Sengaq araq tetulis leq Kitab Suci, ""Suare ie pade sampun kedengahan ojok seantero dunie, napi saq ie pade sampeang sampun dateng ojok poton dunie.""",24,general,alkitab_sasak_Rom_10_18
SASAK_SENT_007844,Tiang beketuan malik: Napi bangse Israel ndeqman nenaoq?,8,general,alkitab_sasak_Rom_10_19
SASAK_SENT_007845,"Penembeqne Musa bebase, ""Allah bemanik maraq niki, 'Tiang gen miaq side jari talon ate tipaq bangse-bangse saq ndeqne bangse Israel.",20,general,alkitab_sasak_Rom_10_19
SASAK_SENT_007846,"Dait tiang gen miaq side pade sili leq sopoq bangse saq bodo.'""",12,general,alkitab_sasak_Rom_10_19
SASAK_SENT_007847,"Yesaya sayan bani malik bebase, ""Maraq niki Manik Allah, 'Dengan-dengan saq ndeq boyaq Tiang, ie pade sampun bedait kance Tiang; dait Tiang nyatayang diriq Tiang tipaq ie pade saq ndeq ngetuanang Tiang.'""",32,general,alkitab_sasak_Rom_10_20
SASAK_SENT_007848,"Laguq mengenai bangse Israel, Yesaya bebase, maraq niki Manik Allah, ""Sejeloan Tiang ngulurang imen Tiang tipaq sopoq bangse saq pagah dait ndeq taat.""",23,general,alkitab_sasak_Rom_10_21
SASAK_SENT_007849,"Tiang beketuan: Napi Allah sampun nolaq Israel, umat-Ne mesaq?",9,general,alkitab_sasak_Rom_11_1
SASAK_SENT_007850,"Tiang mesaq dengan Israel, keturunan Ibrahim dait leman suku Benyamin.",10,general,alkitab_sasak_Rom_11_1
SASAK_SENT_007851,Allah nenten nolaq Israel saq sampun Ie pileq leman semule.,10,general,alkitab_sasak_Rom_11_2
SASAK_SENT_007852,Side pade nenaoq napi saq tetulis leq Kitab Suci mengenai Elia sewaktu ie tunasang tipaq Allah mengenai Israel.,18,general,alkitab_sasak_Rom_11_2
SASAK_SENT_007853,"Tuhan, selapuq nabi Deside sampun ie pade mateq, selapuq meje-meje taoq kurban Deside sampun teancurang.",15,general,alkitab_sasak_Rom_11_3
SASAK_SENT_007854,"Mangkin karing tiang doang saq masih idup, laguq ie pade gen mateq tiang endah.""",14,general,alkitab_sasak_Rom_11_3
SASAK_SENT_007855,Napi jawaban Allah tipaq Elia?,5,general,alkitab_sasak_Rom_11_4
SASAK_SENT_007856,"Manik Allah, ""Sampun Tiang adeqang pituq iyu dengan umaq Tiang mesaq.",11,general,alkitab_sasak_Rom_11_4
SASAK_SENT_007857,"Ie pade ndeq uwah nyembah Dewe Baal.""",7,general,alkitab_sasak_Rom_11_4
SASAK_SENT_007858,Maraq nike endah mangkin niki: Araq sise dengan saq tepileq siq Allah lantaran rahmat-Ne.,14,general,alkitab_sasak_Rom_11_5
SASAK_SENT_007859,"Allah mileq lantaran rahmat-Ne, dait ndeq lantaran perbuatan manusie; sengaq lamun Allah mileq lantaran perbuatan manusie, make rahmat Allah nike ndeqne rahmat saq sejati.",24,general,alkitab_sasak_Rom_11_6
SASAK_SENT_007860,"Jari, berembe?",2,general,alkitab_sasak_Rom_11_7
SASAK_SENT_007861,Israel ndeq mauq napi saq ie pade boyaq.,8,general,alkitab_sasak_Rom_11_7
SASAK_SENT_007862,"Saq mauq cume dengan-dengan saq sampun tepileq siq Allah, saq lain selapuq jari pagah.",14,general,alkitab_sasak_Rom_11_7
SASAK_SENT_007863,"Sengaq dalem Kitab Suci tetulis maraq niki, ""Allah miaq ate dait pikiran ie pade jari bebel; dait dateng mangkin penenteng ie pade ndeq tao nyerioq dait kentok ie pade ndeq tao dedengah.""",32,general,alkitab_sasak_Rom_11_8
SASAK_SENT_007864,"Basen Daud endah, ""Alurang jamuan-jamuan saq ie pade piaq jari jeret dait perangkep, penghalang dait balesan tipaq diriqne mesaq.",19,general,alkitab_sasak_Rom_11_9
SASAK_SENT_007865,"Alurang penenteng ie pade jari peteng adeq ie pade ndaq nyerioq; dait alurang ie pade jari bongkok selaeq-laeqne.""",18,general,alkitab_sasak_Rom_11_10
SASAK_SENT_007866,"Tiang beketuan malik: Sewaktu ie pade kedampes, napi ie pade harus geriq?",12,general,alkitab_sasak_Rom_11_11
SASAK_SENT_007867,"Laguq lantaran ie pade bedose, make bangse-bangse lain malahan teselametang, sehingge ie pade jari talon ate tipaq bangse-bangse lain nike.",20,general,alkitab_sasak_Rom_11_11
SASAK_SENT_007868,"Lantaran pelanggaran ie pade berarti kesugihan umaq dunie, dait kegagalan ie pade berarti kesugihan umaq bangse-bangse lain; pasti beleqan malik kesempurnean ie pade.",23,general,alkitab_sasak_Rom_11_12
SASAK_SENT_007869,"Laguq mangkin tiang sampeang tipaq side pade, dengan bangse-bangse lain!",10,general,alkitab_sasak_Rom_11_13
SASAK_SENT_007870,"Sengoneq tiang jari rasul umaq dengan bangse-bangse lain, tiang anggep pegawean tiang nike sopoq hal saq mulie.",17,general,alkitab_sasak_Rom_11_13
SASAK_SENT_007871,"Tiang harep pegawean tiang niki bau nimbulang talon ate leq bangse tiang mesaq, adeq siq hal nike tiang bau nyelametang pire dengan leman ie pade.",25,general,alkitab_sasak_Rom_11_14
SASAK_SENT_007872,"Sengaq lamun ie pade tetolaq siq Allah, hubungan dunie kance Allah tedameang; lebih-lebih lamun lantaran ie pade teterimaq!",18,general,alkitab_sasak_Rom_11_15
SASAK_SENT_007873,Pasti nike maraq dengan ninggal saq idup malik!,8,general,alkitab_sasak_Rom_11_15
SASAK_SENT_007874,"Lamun sepeleng ruti sebage hasil saq penembeq nike suci, selapuq ruti nike endah suci.",14,general,alkitab_sasak_Rom_11_16
SASAK_SENT_007875,"Dait lamun akah lolo nike suci, make pempang-pempangne endah suci.",10,general,alkitab_sasak_Rom_11_16
SASAK_SENT_007876,Separo leman pempang-pempang lolo zaitun sampun tepeleng.,7,general,alkitab_sasak_Rom_11_17
SASAK_SENT_007877,Dait leq onos pelengan nike tedekung pempang lolo zaitun saq tiwoq leq taoq saq ndeq keruan.,16,general,alkitab_sasak_Rom_11_17
SASAK_SENT_007878,Dait mangkin side pade tedekung ojok derike adeq side pade mauq keloran saq pade leman akah dait kesuburan lolo zaitun nike.,21,general,alkitab_sasak_Rom_11_17
SASAK_SENT_007879,Ndaq side pade nyombongang diriq tipaq ie pade saq sampun peleng nike.,12,general,alkitab_sasak_Rom_11_18
SASAK_SENT_007880,"Side pade harus tetep inget, ndeqne pempang saq jauq keloran ojok akah, laguq akah saq nungke pempang.",17,general,alkitab_sasak_Rom_11_18
SASAK_SENT_007881,"Laguq side pade gen bebase, ""Pasti, pempang-pempang nike tepeleng adeq tiang pade tedekung leq lolone!""",15,general,alkitab_sasak_Rom_11_19
